customer_id,first_name,last_name,date_of_birth,address,phone_number
54001085,Mcgrath,Harrold,1971-05-04,2085Joseph Lyons Pde,(696) 496-9896
54001086,Arp,Geer,1971-02-08,2086Paul Keating Pl,(200) 500-3400
54001087,Nemeth,Meier,1971-06-17,2087Queen Elizabeth II Rd,(601) 201-3801
54001088,Doane,Alford,1971-02-20,2088Robert Menzies Rdge,(524) 624-2524
54001089,Robinett,Fulkerson,1971-04-11,2089Stanley Bruce Sq,(491) 391-3091
54001090,Winfrey,Suazo,1971-10-17,2090Victoria St,(761) 761-9961
54001091,Mccutcheon,Oster,1971-08-27,2091William IV Tce,(435) 435-5435
54001092,Mickle,Vargo,1971-05-20,2092Alfred Deakin Ally,(588) 288-4388
54001093,Riddle,Adams,1971-12-11,2093Andrew Fisher Arc,(583) 783-3783
54001094,Neill,Mallett,1971-11-06,2094Ben Chifley Ave,(342) 442-2342
54001095,Tague,Shenk,1971-07-18,2095Ben Chifley Bvd,(698) 398-1498
54001096,Hedlund,Rodarte,1971-02-13,2096Billy Hughes Bypa,(753) 253-5753
54001097,Lentz,Herr,1971-08-27,2097Bob Hawke Cct,(627) 127-8627
54001098,Paterson,Buhler,1971-10-17,2098Chris Watson Cds,(317) 117-6517
54001099,Kato,Vernon,1971-02-20,2099Edmund Barton Cl,(380) 680-8980
54001100,Simons,Mcelwain,1971-11-06,2100Edward VII Cres,(642) 442-2042
54001101,Tharp,Messinger,1971-06-09,2101George III Crn,(769) 669-5169
54001102,Catlett,Creech,1971-03-26,2102George VI Dr,(574) 574-6174
54001103,Richards,Durante,1971-12-15,2103Gough Whitlam Esp,(787) 787-5787
54001104,Brooker,Ung,1971-06-17,2104John Curtin Gr,(685) 285-5085
54001105,Hungerford,Dibble,1971-03-10,2105John Howard Grn,(334) 334-4134
54001106,Tull,Rye,1971-06-01,2106Joseph Lyons Hwy,(673) 773-8673
54001107,Klink,Small,1971-11-26,2107Paul Keating Jnc,(558) 658-9758
54001108,Riddle,Moua,1971-12-19,2108Queen Elizabeth II Lane,(367) 567-5367
54001109,Rankin,Klatt,1971-02-13,2109Robert Menzies Link,(393) 393-1793
54001110,Cardinal,Charron,1971-05-20,2110Stanley Bruce Mews,(768) 568-2168
54001111,Hutcherson,Barham,1971-11-18,2111Victoria Pde,(774) 174-8774
54001112,Gann,Back,1971-08-11,2112William IV Pl,(279) 279-9479
54001113,Haddad,Dunn,1971-05-01,2113Alfred Deakin Rd,(312) 212-8312
54001114,Visser,Demars,1971-12-07,2114Andrew Fisher Rdge,(775) 275-5175
54001115,Neri,Rothman,1971-02-08,2115Ben Chifley Sq,(644) 444-2044
54001116,Schiavone,Flatt,1971-04-23,2116Ben Chifley St,(479) 179-1279
54001117,Mcduffie,Hindman,1971-03-06,2117Billy Hughes Tce,(454) 554-9054
54001118,Garduno,Kurtz,1971-09-04,2118Bob Hawke Ally,(292) 692-7692
54001119,Mize,Fouts,1971-09-08,2119Chris Watson Arc,(664) 164-8664
54001120,Trombley,You,1971-09-01,2120Edmund Barton Ave,(760) 660-1560
54001121,Keck,Smedley,1971-02-25,2121Edward VII Bvd,(705) 405-8105
54001122,Whittington,Flake,1971-11-18,2122George III Bypa,(222) 622-7022
54001123,Hawkes,Dick,1971-09-01,2123George VI Cct,(748) 548-2748
54001124,Matlock,Lathrop,1971-07-06,2124Gough Whitlam Cds,(770) 470-9370
54001125,Bernhard,Helgeson,1971-05-01,2125John Curtin Cl,(600) 100-2600
54001126,Bracy,Bannon,1971-07-26,2126John Howard Cres,(302) 602-9502
54001127,Eaton,Kline,1971-11-18,2127Joseph Lyons Crn,(390) 790-1790
54001128,Kinser,Yoo,1971-06-25,2128Paul Keating Dr,(685) 685-7485
54001129,Beecher,Ayon,1971-11-02,2129Queen Elizabeth II Esp,(450) 550-6650
54001130,Gutierrez,Nobles,1971-05-12,2130Robert Menzies Gr,(276) 476-6476
54001131,Horstman,Needham,1971-10-01,2131Stanley Bruce Grn,(437) 437-1237
54001132,Spitler,Diggs,1971-07-14,2132Victoria Hwy,(230) 730-1030
54001133,Carver,Crossman,1971-11-22,2133William IV Jnc,(402) 402-7802
54001134,Mandel,Newhouse,1971-02-20,2134Alfred Deakin Lane,(200) 400-4000
54001135,Mcgaughey,Putney,1971-12-03,2135Andrew Fisher Link,(571) 271-8571
54001136,Rife,Allred,1971-02-01,2136Ben Chifley Mews,(225) 325-6425
54001137,Daly,Majewski,1971-03-02,2137Ben Chifley Pde,(334) 634-1134
54001138,Gomez,Engstrom,1971-11-06,2138Billy Hughes Pl,(510) 610-4310
54001139,Burnett,Mojica,1971-02-21,2139Bob Hawke Rd,(513) 513-9113
54001140,Brinkman,Fann,1971-05-08,2140Chris Watson Rdge,(312) 612-4112
54001141,Munger,Trail,1971-03-10,2141Edmund Barton Sq,(646) 446-2046
54001142,Coles,Mcgrew,1971-10-25,2142Edward VII St,(677) 377-8677
54001143,Dahlgren,Talbot,1971-09-12,2143George III Tce,(208) 308-6408
54001144,Pond,Boyce,1971-10-13,2144George VI Ally,(389) 589-5389
54001145,Boss,Malott,1971-02-09,2145Gough Whitlam Arc,(657) 557-6857
54001146,Garver,Figueroa,1971-02-04,2146John Curtin Ave,(620) 720-7420
54001147,Hann,Lawson,1971-08-27,2147John Howard Bvd,(603) 603-5603
54001148,Cohn,Pena,1971-07-22,2148Joseph Lyons Bypa,(650) 150-3250
54001149,Seo,Vanover,1971-08-11,2149Paul Keating Cct,(339) 139-6539
54001150,Govea,Goodale,1971-02-13,2150Queen Elizabeth II Cds,(345) 645-1145
54001151,Flagg,Larkins,1971-07-22,2151Robert Menzies Cl,(410) 710-3610
54001152,Kaplan,Bixby,1971-11-14,2152Stanley Bruce Cres,(714) 114-3914
54001153,Andrus,Morgan,1971-02-04,2153Victoria Crn,(428) 328-1228
54001154,Hansel,Worley,1971-05-12,2154William IV Dr,(648) 448-3248
54001155,Bishop,Jester,1971-03-14,2155Alfred Deakin Esp,(394) 394-8394
54001156,Aviles,Marquis,1971-08-27,2156Andrew Fisher Gr,(771) 771-8171
54001157,Lehner,Stark,1971-07-06,2157Ben Chifley Grn,(506) 106-1906
54001158,Featherstone,Bolick,1971-09-01,2158Ben Chifley Hwy,(340) 240-4740
54001159,Lafrance,Keith,1971-09-24,2159Billy Hughes Jnc,(304) 404-1104
54001160,Eastwood,Yoshida,1971-04-19,2160Bob Hawke Lane,(275) 175-5875
54001161,Stith,Eberle,1971-07-26,2161Chris Watson Link,(254) 154-7054
54001162,Sims,Kiel,1971-10-17,2162Edmund Barton Mews,(629) 229-5629
54001163,Alderman,Campagna,1971-02-04,2163Edward VII Pde,(356) 356-7156
54001164,Mayo,Deck,1971-05-20,2164George III Pl,(708) 708-4508
54001165,Lafferty,Groff,1971-09-24,2165George VI Rd,(364) 264-4764
54001166,Parkinson,Byerly,1971-03-06,2166Gough Whitlam Rdge,(286) 386-9486
54001167,Andrus,Bromley,1971-07-18,2167John Curtin Sq,(626) 426-9226
54001168,Spradley,Kesler,1971-03-26,2168John Howard St,(574) 574-9774
54001169,Gillum,Bukowski,1971-02-01,2169Joseph Lyons Tce,(716) 716-1516
54001170,Gorski,Knight,1971-06-05,2170Paul Keating Ally,(505) 105-2505
54001171,Albrecht,Ackerman,1971-12-07,2171Queen Elizabeth II Arc,(307) 107-7107
54001172,Mask,Salamone,1971-08-15,2172Robert Menzies Ave,(711) 311-3311
54001173,Lockard,Force,1971-10-17,2173Stanley Bruce Bvd,(461) 761-2461
54001174,Zavala,Allgood,1971-11-02,2174Victoria Bypa,(690) 690-2690
54001175,Bonilla,Aguinaga,1971-03-06,2175William IV Cct,(442) 442-3642
54001176,Bohannon,Straight,1971-06-25,2176Alfred Deakin Cds,(673) 573-2673
54001177,Bernardo,Crocker,1971-02-17,2177Andrew Fisher Cl,(561) 761-9161
54001178,Meadors,Seal,1971-02-25,2178Ben Chifley Cres,(357) 657-7757
54001179,Mcelrath,Alpert,1971-12-03,2179Ben Chifley Crn,(763) 663-2163
54001180,Rohr,Shea,1971-05-08,2180Billy Hughes Dr,(648) 248-3848
54001181,Marshall,Brauer,1971-02-20,2181Bob Hawke Esp,(572) 372-4372
54001182,Shulman,Palafox,1971-05-08,2182Chris Watson Gr,(588) 388-6188
54001183,Boger,Seal,1971-07-22,2183Edmund Barton Grn,(662) 262-8662
54001184,Flannery,Shaughnessy,1971-07-22,2184Edward VII Hwy,(782) 682-1582
54001185,Hollingshead,Binns,1971-03-06,2185George III Jnc,(406) 106-9606
54001186,Macarthur,Brack,1971-10-09,2186George VI Lane,(281) 781-1681
54001187,Clyde,Passmore,1971-06-21,2187Gough Whitlam Link,(265) 765-5265
54001188,Weir,Deans,1971-10-25,2188John Curtin Mews,(533) 433-7933
54001189,Poland,Lowder,1971-02-24,2189John Howard Pde,(320) 320-8320
54001190,Coakley,Lloyd,1971-02-17,2190Joseph Lyons Pl,(357) 257-6557
54001191,Aguilar,Rodman,1971-04-03,2191Paul Keating Rd,(563) 663-6163
54001192,Waits,Cass,1971-06-05,2192Queen Elizabeth II Rdge,(265) 665-8265
54001193,Findley,Merry,1971-04-27,2193Robert Menzies Sq,(347) 547-4147
54001194,Harber,Mendez,1971-03-14,2194Stanley Bruce St,(322) 422-5322
54001195,Yost,Mcevoy,1971-02-21,2195Victoria Tce,(645) 345-7445
54001196,Mueller,Renz,1971-05-04,2196William IV Ally,(432) 132-2432
54001197,Stotts,Cortes,1971-05-01,2197Alfred Deakin Arc,(612) 212-9212
54001198,Motta,Vanhoose,1971-08-03,2198Andrew Fisher Ave,(531) 131-6731
54001199,Seagraves,Pearl,1971-08-07,2199Ben Chifley Bvd,(795) 695-5795
54001200,Hulbert,Ebel,1971-11-10,2200Ben Chifley Bypa,(270) 670-2870
54001201,Santucci,Palmore,1971-04-07,2201Billy Hughes Cct,(323) 723-8323
54001202,Lowrey,German,1971-11-02,2202Bob Hawke Cds,(750) 550-2750
54001203,Souder,Strand,1971-09-01,2203Chris Watson Cl,(400) 100-7800
54001204,Frey,Rusch,1971-10-25,2204Edmund Barton Cres,(497) 797-1897
54001205,Hubble,Razo,1971-08-15,2205Edward VII Crn,(363) 563-4763
54001206,Krull,Hannah,1971-08-15,2206George III Dr,(531) 731-4331
54001207,Dockery,Taggart,1971-05-04,2207George VI Esp,(600) 300-2600
54001208,Brothers,Findley,1971-07-02,2208Gough Whitlam Gr,(518) 718-4918
54001209,Ansley,Lesser,1971-02-20,2209John Curtin Grn,(452) 652-5452
54001210,Amato,Moseley,1971-10-05,2210John Howard Hwy,(533) 133-6733
54001211,Dozier,Ton,1971-11-06,2211Joseph Lyons Jnc,(534) 134-9734
54001212,Olmedo,Giese,1971-07-26,2212Paul Keating Lane,(542) 742-7342
54001213,Beer,Matz,1971-09-04,2213Queen Elizabeth II Link,(412) 412-2412
54001214,Mounts,Phinney,1971-02-17,2214Robert Menzies Mews,(345) 145-1145
54001215,Wasson,Windsor,1971-11-10,2215Stanley Bruce Pde,(534) 334-3734
54001216,Hazelton,Luckey,1971-02-04,2216Victoria Pl,(200) 300-8800
54001217,Brannen,Turman,1971-09-08,2217William IV Rd,(532) 332-3732
54001218,Rodney,Mcclung,1971-04-23,2218Alfred Deakin Rdge,(407) 207-2407
54001219,Stanger,Ledet,1971-06-21,2219Andrew Fisher Sq,(253) 653-4053
54001220,Crist,Haase,1971-05-12,2220Ben Chifley St,(444) 644-6644
54001221,Barham,Kushner,1971-07-06,2221Ben Chifley Tce,(326) 526-7726
54001222,Buckingham,Seymour,1971-05-04,2222Billy Hughes Ally,(252) 552-8252
54001223,Cromwell,Kwiatkowski,1971-02-24,2223Bob Hawke Arc,(572) 572-3172
54001224,Diorio,Lambeth,1971-10-01,2224Chris Watson Ave,(497) 297-9097
54001225,Drayton,Glazer,1971-10-09,2225Edmund Barton Bvd,(221) 221-9421
54001226,Enriquez,Strickland,1971-10-17,2226Edward VII Bypa,(353) 453-5953
54001227,Lorenzen,Munday,1971-09-24,2227George III Cct,(316) 516-3516
54001228,Mishler,Auer,1971-02-01,2228George VI Cds,(476) 576-1876
54001229,Kerner,Aiello,1971-02-16,2229Gough Whitlam Cl,(692) 592-8692
54001230,Gillen,Victoria,1971-05-12,2230John Curtin Cres,(348) 448-5948
54001231,Judy,Barker,1971-12-23,2231John Howard Crn,(331) 431-7131
54001232,Bright,Dearing,1971-08-27,2232Joseph Lyons Dr,(423) 323-4223
54001233,Teter,Eldredge,1971-10-17,2233Paul Keating Esp,(209) 509-5809
54001234,Pettigrew,Gifford,1971-03-18,2234Queen Elizabeth II Gr,(514) 314-4914
54001235,Carrillo,Mullins,1971-05-12,2235Robert Menzies Grn,(372) 672-1772
54001236,Willis,Hinrichs,1971-10-21,2236Stanley Bruce Hwy,(689) 289-3289
54001237,Elizondo,Munger,1971-12-23,2237Victoria Jnc,(715) 515-3315
54001238,Martini,Raines,1971-02-21,2238William IV Lane,(549) 149-7949
54001239,Deans,Lawlor,1971-02-13,2239Alfred Deakin Link,(645) 645-5645
54001240,Oloughlin,Koval,1971-12-19,2240Andrew Fisher Mews,(727) 427-8127
54001241,Hutchens,Mcdougal,1971-10-21,2241Ben Chifley Pde,(677) 177-3277
54001242,Burge,Valverde,1971-04-03,2242Ben Chifley Pl,(599) 299-1999
54001243,Jacobs,Logsdon,1971-07-22,2243Billy Hughes Rd,(338) 738-8338
54001244,Ryan,Matson,1971-08-07,2244Bob Hawke Rdge,(687) 387-7487
54001245,Cipriano,Zendejas,1971-12-27,2245Chris Watson Sq,(535) 435-1335
54001246,Crane,Kerrigan,1971-09-24,2246Edmund Barton St,(772) 572-3372
54001247,Leduc,Stang,1971-12-15,2247Edward VII Tce,(799) 199-8199
54001248,Talley,Vu,1971-02-20,2248George III Ally,(308) 708-1708
54001249,Abraham,Patch,1971-07-06,2249George VI Arc,(746) 246-8146
54001250,Eldridge,Driskill,1971-06-13,2250Gough Whitlam Ave,(277) 477-1677
54001251,Abad,Leonard,1971-03-26,2251John Curtin Bvd,(730) 630-3330
54001252,Borrelli,Brandt,1971-12-23,2252John Howard Bypa,(571) 571-3771
54001253,Arbogast,Scofield,1971-10-25,2253Joseph Lyons Cct,(713) 713-8113
54001254,Whitley,Brake,1971-03-26,2254Paul Keating Cds,(406) 406-6006
54001255,Pelletier,Holzer,1971-08-23,2255Queen Elizabeth II Cl,(639) 739-4439
54001256,Stephen,Crandall,1971-02-21,2256Robert Menzies Cres,(537) 737-2537
54001257,Iniguez,Kimball,1971-04-19,2257Stanley Bruce Crn,(359) 259-5359
54001258,Rhoades,Sin,1971-10-13,2258Victoria Dr,(749) 449-6349
54001259,Killingsworth,Ali,1971-06-17,2259William IV Esp,(205) 705-8205
54001260,Holub,Shackleford,1971-08-07,2260Alfred Deakin Gr,(663) 163-3263
54001261,May,Mcdaniels,1971-04-11,2261Andrew Fisher Grn,(491) 391-1891
54001262,Hazel,Mui,1971-06-01,2262Ben Chifley Hwy,(349) 549-2949
54001263,Foster,Brinkley,1971-06-05,2263Ben Chifley Jnc,(229) 329-8829
54001264,Dabbs,Plyler,1971-08-19,2264Billy Hughes Lane,(699) 399-5699
54001265,Romero,Given,1971-05-20,2265Bob Hawke Link,(672) 372-6872
54001266,Neu,Santini,1971-04-11,2266Chris Watson Mews,(431) 531-9631
54001267,Valentine,Lotz,1971-04-19,2267Edmund Barton Pde,(707) 707-6907
54001268,Fine,Southworth,1971-05-08,2268Edward VII Pl,(396) 696-9596
54001269,House,Ruch,1971-02-17,2269George III Rd,(561) 761-3161
54001270,Weathersby,Edgerton,1971-09-16,2270George VI Rdge,(316) 116-7716
54001271,Habib,Levasseur,1971-03-14,2271Gough Whitlam Sq,(382) 282-3582
54001272,Bakke,Wexler,1971-02-17,2272John Curtin St,(297) 397-3497
54001273,Elkin,Will,1971-07-02,2273John Howard Tce,(242) 242-8242
54001274,Feeley,Pratt,1971-07-02,2274Joseph Lyons Ally,(362) 662-4762
54001275,Bixler,Dail,1971-06-21,2275Paul Keating Arc,(337) 737-4737
54001276,Friel,Spearman,1971-12-15,2276Queen Elizabeth II Ave,(415) 115-6015
54001277,Bigham,Garwood,1971-02-25,2277Robert Menzies Bvd,(393) 293-4193
54001278,Durkin,Avelar,1971-02-24,2278Stanley Bruce Bypa,(728) 628-8728
54001279,Padilla,Doctor,1971-05-24,2279Victoria Cct,(756) 656-3356
54001280,Farina,Mcconnell,1971-11-18,2280William IV Cds,(774) 174-4574
54001281,Bevins,Gustin,1971-08-23,2281Alfred Deakin Cl,(243) 543-7643
54001282,Brewington,Perrone,1971-04-03,2282Andrew Fisher Cres,(215) 215-4015
54001283,Barbour,Addington,1971-02-12,2283Ben Chifley Crn,(236) 336-3436
54001284,Keim,Edinger,1971-11-18,2284Ben Chifley Dr,(462) 762-9662
54001285,Fortner,Shetler,1971-04-07,2285Billy Hughes Esp,(443) 443-3043
54001286,Moss,Moralez,1971-12-27,2286Bob Hawke Gr,(343) 743-1743
54001287,Lemke,Janson,1971-11-06,2287Chris Watson Grn,(678) 778-4478
54001288,Lovato,Hiller,1971-04-15,2288Edmund Barton Hwy,(587) 787-4387
54001289,Lenhart,Kiefer,1971-03-26,2289Edward VII Jnc,(454) 154-4854
54001290,Basinger,Beaudoin,1971-12-19,2290George III Lane,(643) 343-8043
54001291,Mcvay,Teller,1971-05-04,2291George VI Link,(396) 496-5996
54001292,Landin,Wooldridge,1971-03-06,2292Gough Whitlam Mews,(778) 778-6978
54001293,Mccloskey,Eng,1971-11-10,2293John Curtin Pde,(210) 110-8810
54001294,Dore,Resnick,1971-11-14,2294John Howard Pl,(258) 758-6458
54001295,Bey,Sather,1971-03-18,2295Joseph Lyons Rd,(502) 202-6102
54001296,Schutz,Gage,1971-04-11,2296Paul Keating Rdge,(647) 447-2647
54001297,Rath,Vanburen,1971-10-09,2297Queen Elizabeth II Sq,(413) 613-9013
54001298,Cookson,Klink,1971-12-15,2298Robert Menzies St,(235) 535-7035
54001299,Cowan,Chavez,1971-03-18,2299Stanley Bruce Tce,(322) 622-2322
54001300,Pollock,Nick,1971-10-05,2300Victoria Ally,(533) 133-3733
54001301,Stover,Cunha,1971-10-17,2301William IV Arc,(737) 537-8737
54001302,Winton,Jang,1971-05-01,2302Alfred Deakin Ave,(252) 352-8852
54001303,Sirois,Meadows,1971-03-02,2303Andrew Fisher Bvd,(310) 410-1710
54001304,Trujillo,Roby,1971-02-25,2304Ben Chifley Bypa,(633) 433-5633
54001305,Lerner,Kimura,1971-06-01,2305Ben Chifley Cct,(781) 381-5781
54001306,Weber,Mickle,1971-08-11,2306Billy Hughes Cds,(447) 447-8447
54001307,Bastian,Clifton,1971-06-09,2307Bob Hawke Cl,(409) 109-6609
54001308,Westerman,Ridgeway,1971-04-19,2308Chris Watson Cres,(755) 455-5155
54001309,Wendell,Nail,1971-04-15,2309Edmund Barton Crn,(479) 479-9679
54001310,Shouse,Mask,1971-07-26,2310Edward VII Dr,(698) 798-3898
54001311,Roddy,Fry,1971-10-17,2311George III Esp,(713) 313-7513
54001312,Buffington,Dann,1971-06-17,2312George VI Gr,(217) 117-7017
54001313,Weidner,Kwok,1971-10-01,2313Gough Whitlam Grn,(509) 409-7909
54001314,Olivo,Lawhorn,1971-06-09,2314John Curtin Hwy,(313) 613-6513
54001315,Simonds,Charlton,1971-09-24,2315John Howard Jnc,(784) 684-2184
54001316,Stroh,Derose,1971-07-22,2316Joseph Lyons Lane,(434) 234-1834
54001317,Basso,Mahaffey,1971-11-02,2317Paul Keating Link,(690) 690-9290
54001318,Sikora,Castelli,1971-11-14,2318Queen Elizabeth II Mews,(762) 562-9362
54001319,Nalley,Mcleod,1971-09-20,2319Robert Menzies Pde,(208) 708-7608
54001320,Fletcher,Gallaher,1971-05-01,2320Stanley Bruce Pl,(228) 128-2828
54001321,Peele,Halvorsen,1971-07-22,2321Victoria Rd,(542) 542-9742
54001322,Kam,Tinoco,1971-06-05,2322William IV Rdge,(301) 301-5901
54001323,Kirk,Ledezma,1971-06-05,2323Alfred Deakin Sq,(325) 525-2925
54001324,Kenny,Tracy,1971-04-27,2324Andrew Fisher St,(491) 491-4891
54001325,Bowerman,Urbano,1971-12-23,2325Ben Chifley Tce,(559) 459-6759
54001326,Wofford,Delarosa,1971-07-22,2326Ben Chifley Ally,(662) 262-5662
54001327,Shell,Steinberg,1971-11-10,2327Billy Hughes Arc,(258) 558-7058
54001328,Cropper,Hatcher,1971-08-27,2328Bob Hawke Ave,(423) 323-7223
54001329,Quach,Moy,1971-04-11,2329Chris Watson Bvd,(779) 279-7579
54001330,Dana,Blackburn,1971-02-16,2330Edmund Barton Bypa,(272) 172-4672
54001331,Madrid,Bradley,1971-08-15,2331Edward VII Cct,(507) 507-3707
54001332,Beamer,Bromley,1971-09-16,2332George III Cds,(400) 200-8400
54001333,Bean,Mccallister,1971-05-08,2333George VI Cl,(720) 220-8120
54001334,Hadley,Hubbell,1971-09-04,2334Gough Whitlam Cres,(688) 188-8088
54001335,Light,Quinonez,1971-06-09,2335John Curtin Crn,(265) 165-6465
54001336,Holst,Fernandes,1971-02-21,2336John Howard Dr,(369) 569-2969
54001337,Palermo,Dana,1971-07-18,2337Joseph Lyons Esp,(602) 202-3802
54001338,Lingle,Soper,1971-08-07,2338Paul Keating Gr,(555) 555-4355
54001339,Hoagland,Mansfield,1971-02-05,2339Queen Elizabeth II Grn,(429) 329-7229
54001340,Philpott,Borton,1971-03-06,2340Robert Menzies Hwy,(502) 302-9102
54001341,Tinney,Cox,1971-08-03,2341Stanley Bruce Jnc,(291) 691-7691
54001342,Burbank,Cowden,1971-02-21,2342Victoria Lane,(261) 261-2861
54001343,Crotty,Izaguirre,1971-09-12,2343William IV Link,(316) 616-3516
54001344,Bevins,Connolly,1971-08-19,2344Alfred Deakin Mews,(555) 455-5555
54001345,Nowlin,Perez,1971-07-14,2345Andrew Fisher Pde,(506) 506-9706
54001346,Register,Blackstock,1971-04-07,2346Ben Chifley Pl,(455) 555-2455
54001347,Bandy,Barahona,1971-05-16,2347Ben Chifley Rd,(264) 564-4664
54001348,Walls,Davy,1971-11-18,2348Billy Hughes Rdge,(258) 258-2858
54001349,Landon,Mcnabb,1971-11-22,2349Bob Hawke Sq,(690) 290-8690
54001350,Joslin,Runion,1971-05-20,2350Chris Watson St,(300) 400-7700
54001351,Canady,Pritchard,1971-12-27,2351Edmund Barton Tce,(463) 463-3663
54001352,Battaglia,Engstrom,1971-05-16,2352Edward VII Ally,(312) 312-9512
54001353,Gambrell,Goldenberg,1971-07-06,2353George III Arc,(410) 610-2410
54001354,Gehrke,Ratliff,1971-09-20,2354George VI Ave,(616) 316-8016
54001355,Lammers,Battles,1971-02-08,2355Gough Whitlam Bvd,(332) 332-8932
54001356,Lobo,Colson,1971-02-17,2356John Curtin Bypa,(285) 285-6485
54001357,Steiner,Flood,1971-10-13,2357John Howard Cct,(725) 225-8125
54001358,Holl,Han,1971-03-10,2358Joseph Lyons Cds,(526) 726-6126
54001359,Pritchard,Berumen,1971-09-12,2359Paul Keating Cl,(700) 700-5100
54001360,Shumaker,Baumann,1971-08-07,2360Queen Elizabeth II Cres,(663) 163-2063
54001361,Candelario,Broom,1971-02-16,2361Robert Menzies Crn,(416) 116-5416
54001362,Cerny,Draper,1971-09-20,2362Stanley Bruce Dr,(532) 232-1932
54001363,Chaparro,Shell,1971-08-07,2363Victoria Esp,(747) 247-6947
54001364,Higgins,Franck,1971-03-22,2364William IV Gr,(322) 122-5922
54001365,Foster,Keene,1971-06-05,2365Alfred Deakin Grn,(241) 441-5241
54001366,Kozak,Lagunas,1971-06-05,2366Andrew Fisher Hwy,(709) 609-2109
54001367,Lund,Mcglothlin,1971-02-09,2367Ben Chifley Jnc,(477) 277-9677
54001368,Dingle,Alcorn,1971-03-18,2368Ben Chifley Lane,(286) 286-8286
54001369,Verdin,Lambrecht,1971-04-07,2369Billy Hughes Link,(527) 527-9127
54001370,Clyde,Gore,1971-12-15,2370Bob Hawke Mews,(355) 255-7755
54001371,Short,Reynoso,1971-09-04,2371Chris Watson Pde,(448) 748-6648
54001372,Vick,Lanning,1971-05-04,2372Edmund Barton Pl,(276) 776-5876
54001373,Wilke,Poff,1971-05-24,2373Edward VII Rd,(612) 712-2612
54001374,Brockington,Wylie,1971-03-26,2374George III Rdge,(238) 238-1638
54001375,Mcwilliams,Carbajal,1971-03-06,2375George VI Sq,(574) 274-6174
54001376,Sepulveda,Mcneil,1971-03-26,2376Gough Whitlam St,(286) 686-1086
54001377,Kellner,Terranova,1971-11-10,2377John Curtin Tce,(366) 166-3566
54001378,Faulkner,Mcclung,1971-11-18,2378John Howard Ally,(774) 174-6374
54001379,Shay,Burt,1971-06-09,2379Joseph Lyons Arc,(457) 557-9057
54001380,Lail,Visser,1971-08-15,2380Paul Keating Ave,(291) 591-3491
54001381,Macias,Murtha,1971-02-09,2381Queen Elizabeth II Bvd,(741) 641-3341
54001382,Woolf,Luong,1971-06-05,2382Robert Menzies Bypa,(313) 413-5913
54001383,Kutz,Smoot,1971-04-03,2383Stanley Bruce Cct,(671) 271-5671
54001384,Herzog,Weeden,1971-04-11,2384Victoria Cds,(275) 475-3475
54001385,Brooke,Dowdell,1971-05-01,2385William IV Cl,(768) 268-2768
